"","DATE","Jan.CPI","state_code","Change.in.Total.Homelessness..2021.2022","Change.in.Total.Homelessness..2020.2022","Change.in.Total.Homelessness..2019.2022","Change.in.Total.Homelessness..2018.2022","Change.in.Total.Homelessness..2017.2022","Change.in.Total.Homelessness..2016.2022","Change.in.Total.Homelessness..2015.2022","Change.in.Total.Homelessness..2014.2022","Change.in.Total.Homelessness..2013.2022","Change.in.Total.Homelessness..2012.2022","state","property_type","median_sale_price","Overall.Homeless..2012","Overall.Homeless..2013","Overall.Homeless..2014","Overall.Homeless...Under.18..2014","Overall.Homeless...Age.18.to.24..2014","Overall.Homeless...Over.24..2014","Overall.Homeless..2015","Overall.Homeless...Under.18..2015","Overall.Homeless...Age.18.to.24..2015","Overall.Homeless...Over.24..2015","Overall.Homeless..2016","Overall.Homeless...Under.18..2016","Overall.Homeless...Age.18.to.24..2016","Overall.Homeless...Over.24..2016","Overall.Homeless..2017","Overall.Homeless...Under.18..2017","Overall.Homeless...Age.18.to.24..2017","Overall.Homeless...Over.24..2017","Overall.Homeless..2018","Overall.Homeless...Under.18..2018","Overall.Homeless...Age.18.to.24..2018","Overall.Homeless...Over.24..2018","Overall.Homeless..2019","Overall.Homeless...Under.18..2019","Overall.Homeless...Age.18.to.24..2019","Overall.Homeless...Over.24..2019","Overall.Homeless..2020","Overall.Homeless...Under.18..2020","Overall.Homeless...Age.18.to.24..2020","Overall.Homeless...Over.24..2020","Overall.Homeless..2021","Overall.Homeless...Under.18..2021","Overall.Homeless...Age.18.to.24..2021","Overall.Homeless...Over.24..2021","Overall.Homeless..2022","Overall.Homeless...Under.18..2022","Overall.Homeless...Age.18.to.24..2022","Overall.Homeless...Over.24..2022","state.income","homelessness_final_change","inflation_adjusted_price","region"
"639","2014",233.916,"PA","22.7%","-5.1%","-3.8%","-6.1%","-10.2%","-17.3%","-17.7%","-17.2%","-15.9%","-13.9%","Pennsylvania","Townhouse",137300,"14,736","15,086","15,333","4,287","1,775","9,271","15,421","4,312","1,592","9,517","15,339","4,342","1,488","9,509","14,138","3,755","1,260","9,123","13,512","3,472","1,055","8,985","13,199","3,020","1,079","9,100","13,375","3,048","1,000","9,327","10,339","2,468","789","7,031","12,691","2,974","943","8,774",66740,"decreased",165023,"Northeast"
"640","2014",233.916,"RI","24.5%","42.8%","49.5%","43.2%","33.6%","35.9%","41.9%","32.5%","13.9%","23.5%","Rhode Island","All Residential",202500,"1,277","1,384","1,190","251","99","840","1,111","252","89","770","1,160","195","89","876","1,180","236","78","866","1,101","206","73","822","1,055","197","39","819","1,104","238","48","818","1,267","290","96","881","1,577","317","101","1,159",70920,"increased",243389,"Northeast"
"641","2014",233.916,"RI","24.5%","42.8%","49.5%","43.2%","33.6%","35.9%","41.9%","32.5%","13.9%","23.5%","Rhode Island","Condo/Co-op",183600,"1,277","1,384","1,190","251","99","840","1,111","252","89","770","1,160","195","89","876","1,180","236","78","866","1,101","206","73","822","1,055","197","39","819","1,104","238","48","818","1,267","290","96","881","1,577","317","101","1,159",70920,"increased",220672,"Northeast"
"642","2014",233.916,"RI","24.5%","42.8%","49.5%","43.2%","33.6%","35.9%","41.9%","32.5%","13.9%","23.5%","Rhode Island","Multi-Family (2-4 Unit)",130700,"1,277","1,384","1,190","251","99","840","1,111","252","89","770","1,160","195","89","876","1,180","236","78","866","1,101","206","73","822","1,055","197","39","819","1,104","238","48","818","1,267","290","96","881","1,577","317","101","1,159",70920,"increased",157091,"Northeast"
"643","2014",233.916,"RI","24.5%","42.8%","49.5%","43.2%","33.6%","35.9%","41.9%","32.5%","13.9%","23.5%","Rhode Island","Single Family Residential",215100,"1,277","1,384","1,190","251","99","840","1,111","252","89","770","1,160","195","89","876","1,180","236","78","866","1,101","206","73","822","1,055","197","39","819","1,104","238","48","818","1,267","290","96","881","1,577","317","101","1,159",70920,"increased",258533,"Northeast"
"644","2014",233.916,"SC","12.5%","-15.8%","-13.5%","-8.3%","-7.9%","-28.6%","-32.6%","-28.7%","-44.9%","-26.6%","South Carolina","All Residential",184600,"4,915","6,544","5,057","858","366","3,833","5,354","782","301","4,271","5,051","820","325","3,906","3,916","642","227","3,047","3,933","510","281","3,142","4,172","520","263","3,389","4,287","518","256","3,513","3,207","504","215","2,245","3,608","539","251","2,818",54350,"decreased",221874,"South"
"645","2014",233.916,"SC","12.5%","-15.8%","-13.5%","-8.3%","-7.9%","-28.6%","-32.6%","-28.7%","-44.9%","-26.6%","South Carolina","Condo/Co-op",128000,"4,915","6,544","5,057","858","366","3,833","5,354","782","301","4,271","5,051","820","325","3,906","3,916","642","227","3,047","3,933","510","281","3,142","4,172","520","263","3,389","4,287","518","256","3,513","3,207","504","215","2,245","3,608","539","251","2,818",54350,"decreased",153846,"South"
"646","2014",233.916,"SC","12.5%","-15.8%","-13.5%","-8.3%","-7.9%","-28.6%","-32.6%","-28.7%","-44.9%","-26.6%","South Carolina","Multi-Family (2-4 Unit)",122900,"4,915","6,544","5,057","858","366","3,833","5,354","782","301","4,271","5,051","820","325","3,906","3,916","642","227","3,047","3,933","510","281","3,142","4,172","520","263","3,389","4,287","518","256","3,513","3,207","504","215","2,245","3,608","539","251","2,818",54350,"decreased",147716,"South"
"647","2014",233.916,"SC","12.5%","-15.8%","-13.5%","-8.3%","-7.9%","-28.6%","-32.6%","-28.7%","-44.9%","-26.6%","South Carolina","Single Family Residential",198000,"4,915","6,544","5,057","858","366","3,833","5,354","782","301","4,271","5,051","820","325","3,906","3,916","642","227","3,047","3,933","510","281","3,142","4,172","520","263","3,389","4,287","518","256","3,513","3,207","504","215","2,245","3,608","539","251","2,818",54350,"decreased",237980,"South"
"648","2014",233.916,"SC","12.5%","-15.8%","-13.5%","-8.3%","-7.9%","-28.6%","-32.6%","-28.7%","-44.9%","-26.6%","South Carolina","Townhouse",155200,"4,915","6,544","5,057","858","366","3,833","5,354","782","301","4,271","5,051","820","325","3,906","3,916","642","227","3,047","3,933","510","281","3,142","4,172","520","263","3,389","4,287","518","256","3,513","3,207","504","215","2,245","3,608","539","251","2,818",54350,"decreased",186538,"South"
"649","2014",233.916,"SD","70.0%","31.3%","39.6%","19.8%","47.3%","29.6%","34.1%","56.9%","27.0%","61.7%","South Dakota","All Residential",152000,"859","1,094","885","247","79","559","1,036","266","139","631","1,072","329","128","615","943","215","62","666","1,159","218","77","864","995","188","72","735","1,058","215","83","760","817","200","88","529","1,389","281","96","1,012",64170,"increased",182692,"North Central"
"650","2014",233.916,"SD","70.0%","31.3%","39.6%","19.8%","47.3%","29.6%","34.1%","56.9%","27.0%","61.7%","South Dakota","Condo/Co-op",190000,"859","1,094","885","247","79","559","1,036","266","139","631","1,072","329","128","615","943","215","62","666","1,159","218","77","864","995","188","72","735","1,058","215","83","760","817","200","88","529","1,389","281","96","1,012",64170,"increased",228365,"North Central"
"651","2014",233.916,"SD","70.0%","31.3%","39.6%","19.8%","47.3%","29.6%","34.1%","56.9%","27.0%","61.7%","South Dakota","Single Family Residential",152300,"859","1,094","885","247","79","559","1,036","266","139","631","1,072","329","128","615","943","215","62","666","1,159","218","77","864","995","188","72","735","1,058","215","83","760","817","200","88","529","1,389","281","96","1,012",64170,"increased",183052,"North Central"
"652","2014",233.916,"SD","70.0%","31.3%","39.6%","19.8%","47.3%","29.6%","34.1%","56.9%","27.0%","61.7%","South Dakota","Townhouse",142300,"859","1,094","885","247","79","559","1,036","266","139","631","1,072","329","128","615","943","215","62","666","1,159","218","77","864","995","188","72","735","1,058","215","83","760","817","200","88","529","1,389","281","96","1,012",64170,"increased",171033,"North Central"
"653","2014",233.916,"TN","54.9%","45.6%","41.5%","34.0%","27.2%","20.4%","15.8%","12.2%","10.9%","12.1%","Tennessee","All Residential",121000,"9,426","9,528","9,415","1,390","738","7,287","9,123","1,625","836","6,662","8,779","1,298","543","6,938","8,309","1,364","543","6,402","7,883","1,108","533","6,242","7,467","1,170","421","5,876","7,256","998","397","5,861","6,823","765","342","5,429","10,567","1,460","629","8,478",52880,"increased",145432,"South"
"654","2014",233.916,"TN","54.9%","45.6%","41.5%","34.0%","27.2%","20.4%","15.8%","12.2%","10.9%","12.1%","Tennessee","Condo/Co-op",123300,"9,426","9,528","9,415","1,390","738","7,287","9,123","1,625","836","6,662","8,779","1,298","543","6,938","8,309","1,364","543","6,402","7,883","1,108","533","6,242","7,467","1,170","421","5,876","7,256","998","397","5,861","6,823","765","342","5,429","10,567","1,460","629","8,478",52880,"increased",148197,"South"
"655","2014",233.916,"TN","54.9%","45.6%","41.5%","34.0%","27.2%","20.4%","15.8%","12.2%","10.9%","12.1%","Tennessee","Multi-Family (2-4 Unit)",57100,"9,426","9,528","9,415","1,390","738","7,287","9,123","1,625","836","6,662","8,779","1,298","543","6,938","8,309","1,364","543","6,402","7,883","1,108","533","6,242","7,467","1,170","421","5,876","7,256","998","397","5,861","6,823","765","342","5,429","10,567","1,460","629","8,478",52880,"increased",68630,"South"
"656","2014",233.916,"TN","54.9%","45.6%","41.5%","34.0%","27.2%","20.4%","15.8%","12.2%","10.9%","12.1%","Tennessee","Single Family Residential",121800,"9,426","9,528","9,415","1,390","738","7,287","9,123","1,625","836","6,662","8,779","1,298","543","6,938","8,309","1,364","543","6,402","7,883","1,108","533","6,242","7,467","1,170","421","5,876","7,256","998","397","5,861","6,823","765","342","5,429","10,567","1,460","629","8,478",52880,"increased",146394,"South"
"657","2014",233.916,"TN","54.9%","45.6%","41.5%","34.0%","27.2%","20.4%","15.8%","12.2%","10.9%","12.1%","Tennessee","Townhouse",245000,"9,426","9,528","9,415","1,390","738","7,287","9,123","1,625","836","6,662","8,779","1,298","543","6,938","8,309","1,364","543","6,402","7,883","1,108","533","6,242","7,467","1,170","421","5,876","7,256","998","397","5,861","6,823","765","342","5,429","10,567","1,460","629","8,478",52880,"increased",294470,"South"
"658","2014",233.916,"TX","41.3%","-10.3%","-5.5%","-3.5%","3.8%","5.7%","3.2%","-14.3%","-17.5%","-28.3%","Texas","All Residential",171100,"34,052","29,615","28,495","5,873","2,143","20,479","23,678","4,529","1,712","17,437","23,122","4,615","1,596","16,911","23,548","4,286","1,750","17,512","25,310","4,101","1,671","19,538","25,848","4,249","1,523","20,076","27,229","4,048","1,663","21,518","17,295","2,981","1,218","13,080","24,432","3,791","1,508","19,133",65170,"decreased",205648,"South"
"659","2014",233.916,"TX","41.3%","-10.3%","-5.5%","-3.5%","3.8%","5.7%","3.2%","-14.3%","-17.5%","-28.3%","Texas","Condo/Co-op",140500,"34,052","29,615","28,495","5,873","2,143","20,479","23,678","4,529","1,712","17,437","23,122","4,615","1,596","16,911","23,548","4,286","1,750","17,512","25,310","4,101","1,671","19,538","25,848","4,249","1,523","20,076","27,229","4,048","1,663","21,518","17,295","2,981","1,218","13,080","24,432","3,791","1,508","19,133",65170,"decreased",168870,"South"
"660","2014",233.916,"TX","41.3%","-10.3%","-5.5%","-3.5%","3.8%","5.7%","3.2%","-14.3%","-17.5%","-28.3%","Texas","Multi-Family (2-4 Unit)",155100,"34,052","29,615","28,495","5,873","2,143","20,479","23,678","4,529","1,712","17,437","23,122","4,615","1,596","16,911","23,548","4,286","1,750","17,512","25,310","4,101","1,671","19,538","25,848","4,249","1,523","20,076","27,229","4,048","1,663","21,518","17,295","2,981","1,218","13,080","24,432","3,791","1,508","19,133",65170,"decreased",186418,"South"
"661","2014",233.916,"TX","41.3%","-10.3%","-5.5%","-3.5%","3.8%","5.7%","3.2%","-14.3%","-17.5%","-28.3%","Texas","Single Family Residential",172700,"34,052","29,615","28,495","5,873","2,143","20,479","23,678","4,529","1,712","17,437","23,122","4,615","1,596","16,911","23,548","4,286","1,750","17,512","25,310","4,101","1,671","19,538","25,848","4,249","1,523","20,076","27,229","4,048","1,663","21,518","17,295","2,981","1,218","13,080","24,432","3,791","1,508","19,133",65170,"decreased",207571,"South"
"662","2014",233.916,"TX","41.3%","-10.3%","-5.5%","-3.5%","3.8%","5.7%","3.2%","-14.3%","-17.5%","-28.3%","Texas","Townhouse",196900,"34,052","29,615","28,495","5,873","2,143","20,479","23,678","4,529","1,712","17,437","23,122","4,615","1,596","16,911","23,548","4,286","1,750","17,512","25,310","4,101","1,671","19,538","25,848","4,249","1,523","20,076","27,229","4,048","1,663","21,518","17,295","2,981","1,218","13,080","24,432","3,791","1,508","19,133",65170,"decreased",236658,"South"
"663","2014",233.916,"UT","-0.2%","13.6%","27.1%","23.7%","24.7%","26.7%","17.6%","15.4%","8.5%","0.9%","Utah","All Residential",215800,"3,527","3,277","3,081","880","207","1,994","3,025","764","199","2,062","2,807","638","179","1,990","2,852","637","203","2,012","2,876","621","243","2,012","2,798","565","190","2,043","3,131","635","239","2,257","3,565","496","153","1,761","3,557","697","235","2,625",76670,"increased",259374,"West"
"664","2014",233.916,"UT","-0.2%","13.6%","27.1%","23.7%","24.7%","26.7%","17.6%","15.4%","8.5%","0.9%","Utah","Condo/Co-op",208600,"3,527","3,277","3,081","880","207","1,994","3,025","764","199","2,062","2,807","638","179","1,990","2,852","637","203","2,012","2,876","621","243","2,012","2,798","565","190","2,043","3,131","635","239","2,257","3,565","496","153","1,761","3,557","697","235","2,625",76670,"increased",250720,"West"
"665","2014",233.916,"UT","-0.2%","13.6%","27.1%","23.7%","24.7%","26.7%","17.6%","15.4%","8.5%","0.9%","Utah","Multi-Family (2-4 Unit)",212400,"3,527","3,277","3,081","880","207","1,994","3,025","764","199","2,062","2,807","638","179","1,990","2,852","637","203","2,012","2,876","621","243","2,012","2,798","565","190","2,043","3,131","635","239","2,257","3,565","496","153","1,761","3,557","697","235","2,625",76670,"increased",255288,"West"
"666","2014",233.916,"UT","-0.2%","13.6%","27.1%","23.7%","24.7%","26.7%","17.6%","15.4%","8.5%","0.9%","Utah","Single Family Residential",229700,"3,527","3,277","3,081","880","207","1,994","3,025","764","199","2,062","2,807","638","179","1,990","2,852","637","203","2,012","2,876","621","243","2,012","2,798","565","190","2,043","3,131","635","239","2,257","3,565","496","153","1,761","3,557","697","235","2,625",76670,"increased",276081,"West"
"667","2014",233.916,"UT","-0.2%","13.6%","27.1%","23.7%","24.7%","26.7%","17.6%","15.4%","8.5%","0.9%","Utah","Townhouse",176100,"3,527","3,277","3,081","880","207","1,994","3,025","764","199","2,062","2,807","638","179","1,990","2,852","637","203","2,012","2,876","621","243","2,012","2,798","565","190","2,043","3,131","635","239","2,257","3,565","496","153","1,761","3,557","697","235","2,625",76670,"increased",211658,"West"
"668","2014",233.916,"VA","12.3%","9.6%","12.9%","9.3%","7.6%","4.2%","-6.7%","-7.0%","-14.4%","-22.5%","Virginia","All Residential",277400,"8,424","7,625","7,020","1,750","599","4,671","7,001","1,769","576","4,656","6,268","1,432","478","4,358","6,067","1,299","415","4,353","5,975","1,284","416","4,275","5,783","1,346","367","4,070","5,957","1,266","360","4,331","5,812","1,190","336","4,160","6,529","1,418","413","4,698",80020,"decreased",333412,"South"
"669","2014",233.916,"VA","12.3%","9.6%","12.9%","9.3%","7.6%","4.2%","-6.7%","-7.0%","-14.4%","-22.5%","Virginia","Condo/Co-op",236600,"8,424","7,625","7,020","1,750","599","4,671","7,001","1,769","576","4,656","6,268","1,432","478","4,358","6,067","1,299","415","4,353","5,975","1,284","416","4,275","5,783","1,346","367","4,070","5,957","1,266","360","4,331","5,812","1,190","336","4,160","6,529","1,418","413","4,698",80020,"decreased",284374,"South"
"670","2014",233.916,"VA","12.3%","9.6%","12.9%","9.3%","7.6%","4.2%","-6.7%","-7.0%","-14.4%","-22.5%","Virginia","Multi-Family (2-4 Unit)",125200,"8,424","7,625","7,020","1,750","599","4,671","7,001","1,769","576","4,656","6,268","1,432","478","4,358","6,067","1,299","415","4,353","5,975","1,284","416","4,275","5,783","1,346","367","4,070","5,957","1,266","360","4,331","5,812","1,190","336","4,160","6,529","1,418","413","4,698",80020,"decreased",150480,"South"
"671","2014",233.916,"VA","12.3%","9.6%","12.9%","9.3%","7.6%","4.2%","-6.7%","-7.0%","-14.4%","-22.5%","Virginia","Single Family Residential",284000,"8,424","7,625","7,020","1,750","599","4,671","7,001","1,769","576","4,656","6,268","1,432","478","4,358","6,067","1,299","415","4,353","5,975","1,284","416","4,275","5,783","1,346","367","4,070","5,957","1,266","360","4,331","5,812","1,190","336","4,160","6,529","1,418","413","4,698",80020,"decreased",341345,"South"
"672","2014",233.916,"VA","12.3%","9.6%","12.9%","9.3%","7.6%","4.2%","-6.7%","-7.0%","-14.4%","-22.5%","Virginia","Townhouse",316500,"8,424","7,625","7,020","1,750","599","4,671","7,001","1,769","576","4,656","6,268","1,432","478","4,358","6,067","1,299","415","4,353","5,975","1,284","416","4,275","5,783","1,346","367","4,070","5,957","1,266","360","4,331","5,812","1,190","336","4,160","6,529","1,418","413","4,698",80020,"decreased",380407,"South"
"673","2014",233.916,"VT","7.3%","150.5%","155.3%","115.3%","126.9%","148.9%","82.5%","78.3%","91.2%","139.7%","Vermont","All Residential",203700,"1,160","1,454","1,559","422","197","940","1,523","356","180","987","1,117","263","125","729","1,225","306","142","777","1,291","292","144","855","1,089","251","136","702","1,110","216","127","767","2,591","360","267","1,964","2,780","481","221","2,078",73430,"increased",244831,"Northeast"
"674","2014",233.916,"VT","7.3%","150.5%","155.3%","115.3%","126.9%","148.9%","82.5%","78.3%","91.2%","139.7%","Vermont","Condo/Co-op",123900,"1,160","1,454","1,559","422","197","940","1,523","356","180","987","1,117","263","125","729","1,225","306","142","777","1,291","292","144","855","1,089","251","136","702","1,110","216","127","767","2,591","360","267","1,964","2,780","481","221","2,078",73430,"increased",148918,"Northeast"
"675","2014",233.916,"VT","7.3%","150.5%","155.3%","115.3%","126.9%","148.9%","82.5%","78.3%","91.2%","139.7%","Vermont","Multi-Family (2-4 Unit)",485400,"1,160","1,454","1,559","422","197","940","1,523","356","180","987","1,117","263","125","729","1,225","306","142","777","1,291","292","144","855","1,089","251","136","702","1,110","216","127","767","2,591","360","267","1,964","2,780","481","221","2,078",73430,"increased",583411,"Northeast"
"676","2014",233.916,"VT","7.3%","150.5%","155.3%","115.3%","126.9%","148.9%","82.5%","78.3%","91.2%","139.7%","Vermont","Single Family Residential",202900,"1,160","1,454","1,559","422","197","940","1,523","356","180","987","1,117","263","125","729","1,225","306","142","777","1,291","292","144","855","1,089","251","136","702","1,110","216","127","767","2,591","360","267","1,964","2,780","481","221","2,078",73430,"increased",243869,"Northeast"
"677","2014",233.916,"VT","7.3%","150.5%","155.3%","115.3%","126.9%","148.9%","82.5%","78.3%","91.2%","139.7%","Vermont","Townhouse",247600,"1,160","1,454","1,559","422","197","940","1,523","356","180","987","1,117","263","125","729","1,225","306","142","777","1,291","292","144","855","1,089","251","136","702","1,110","216","127","767","2,591","360","267","1,964","2,780","481","221","2,078",73430,"increased",297595,"Northeast"
"678","2014",233.916,"WA","119.0%","10.0%","16.8%","13.0%","19.4%","21.0%","29.8%","36.7%","42.0%","23.0%","Washington","All Residential",268300,"20,504","17,760","18,442","4,360","1,752","12,330","19,419","4,162","1,881","13,376","20,827","4,038","1,767","15,022","21,112","4,109","2,296","14,707","22,304","3,777","2,327","16,200","21,577","3,557","2,123","15,897","22,923","4,115","1,913","16,895","11,511","2,811","907","7,793","25,211","4,044","1,661","19,506",71450,"increased",322475,"West"
"679","2014",233.916,"WA","119.0%","10.0%","16.8%","13.0%","19.4%","21.0%","29.8%","36.7%","42.0%","23.0%","Washington","Condo/Co-op",184400,"20,504","17,760","18,442","4,360","1,752","12,330","19,419","4,162","1,881","13,376","20,827","4,038","1,767","15,022","21,112","4,109","2,296","14,707","22,304","3,777","2,327","16,200","21,577","3,557","2,123","15,897","22,923","4,115","1,913","16,895","11,511","2,811","907","7,793","25,211","4,044","1,661","19,506",71450,"increased",221634,"West"
"680","2014",233.916,"WA","119.0%","10.0%","16.8%","13.0%","19.4%","21.0%","29.8%","36.7%","42.0%","23.0%","Washington","Multi-Family (2-4 Unit)",278800,"20,504","17,760","18,442","4,360","1,752","12,330","19,419","4,162","1,881","13,376","20,827","4,038","1,767","15,022","21,112","4,109","2,296","14,707","22,304","3,777","2,327","16,200","21,577","3,557","2,123","15,897","22,923","4,115","1,913","16,895","11,511","2,811","907","7,793","25,211","4,044","1,661","19,506",71450,"increased",335095,"West"
